loan_id,segment,EAD,RW,Accion_micro,Accion_macro,Accion_final,Macro_Selected,Convergencia_Caso,Reason_Code,Decision_Governance,Fire_Sale,Price_to_EAD,fire_sale_threshold,PTI_pre,PTI_post,DSCR_pre,DSCR_post,precio_optimo,pnl,p5,p50,p95,capital_release_cf,capital_release_realized,pnl_realized,Missing_Viability_Inputs,Rationale_CIB,Macro_Evidence,FireSale_Enabled,FireSale_Triggered,FireSale_Triggers,Explanation_micro,Explanation_macro,Explanation_final,Accion,Explanation,EVA_pre,EVA_post,ΔEVA,RORWA_pre,RORWA_post,RWA_pre,RWA_post,capital_liberado,plazo_optimo,tasa_nueva,quita,rating,PD,LGD,rate,DPD,secured,decision_financial,decision_override,decision_ppo,decision_final,final_rationale,base_state,restruct_viable,risk_extremo,fire_sale,fire_sale_source,Sell_Blocked,Sell_Blocked_Reason,Score_keep,Score_restruct,Score_sell,bank_profile,bank_strategy,price_ratio_ead,book_value,book_value_source,price_ratio_book,fire_sale_threshold_book,pnl_book,EVA_gain,RORWA_gain,ok,msg,cured,pnl_ratio_book
L000148,Corporate,7858853,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.15988857359788394,0.1,,,1.103237010072703,1.278235603964941,1256540.796285451,-2998453.223764221,732980.304788108,1281966.559769995,1768942.714097905,1237769.3475,544002.6034905346,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,630,723€, EVA_post=1,559,876€; DSCR=1.28, PTI=NA. PD=41.0%, LGD=40.0%, DPD=102.",,True,True,SIM_FLAG;PX_BOOK;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000148, EAD=7,858,853€, RW=1.5, RORWA_pre=-1.5%, ΔEVA=4,630,723€, CapRel=544,003€, Price/EAD=0.160, P&L=-2,998,453€, DSCR=1.278235603964941, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,630,723€, EVA_post=1,559,876€; DSCR=1.28, PTI=NA. PD=41.0%, LGD=40.0%, DPD=102. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,630,723€, EVA_post=1,559,876€; DSCR=1.28, PTI=NA. PD=41.0%, LGD=40.0%, DPD=102. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1359581.569,1559876.296296932,4630723.387552485,-0.01533333333333333,0.2180418436927435,11788279.5,6607302.323899671,544002.6034905346,240.0,0.19,0.0,BB,0.41,0.4,0.065,102,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.30 < thr_book=0.85 (or flag),0,0.1477856855484916,-1000000000000,balanceado,Banco balanceado,0.159888573597884,4254994.020049673,provided,0.2953096503460615,0.85,-2998453.2237642216,4630723.387552485,0.2482918556328045,1.0,OK (mejora significativa),1.0,-0.7046903496539386
L000149,Large Corporate,24441052,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.15289576597223867,0.1,,,0.7752367434647246,1.102203545360267,3736933.366707316,-10622546.3233856,2179872.365624117,3812549.203630618,5260808.938036704,3849465.69,1916505.793059593,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=11,578,649€, EVA_post=1,718,231€; DSCR=1.10, PTI=NA. PD=42.0%, LGD=40.0%, DPD=308.",,True,True,SIM_FLAG;PX_BOOK;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000149, EAD=24,441,052€, RW=1.5, RORWA_pre=-1.9%, ΔEVA=11,578,649€, CapRel=1,916,506€, Price/EAD=0.153, P&L=-10,622,546€, DSCR=1.102203545360267, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=11,578,649€, EVA_post=1,718,231€; DSCR=1.10, PTI=NA. PD=42.0%, LGD=40.0%, DPD=308. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=11,578,649€, EVA_post=1,718,231€; DSCR=1.10, PTI=NA. PD=42.0%, LGD=40.0%, DPD=308. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-4350507.256,1718230.743484364,11578649.12206234,-0.01866666666666667,0.1466678662996132,36661578.0,18409141.87562292,1916505.793059593,240.0,0.13,0.1,A,0.42,0.4,0.062,308,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.26 < thr_book=0.85 (or flag),0,0.1151163306883078,-1000000000000,balanceado,Banco balanceado,0.1528957659722387,14359479.69009292,provided,0.2602415580061407,0.85,-10622546.323385604,11578649.12206234,0.1811467801447562,1.0,OK (mejora significativa),1.0,-0.7397584419938593
L000150,SME,150072,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.12395136391649242,0.1,,,1.094489790095771,2.335027600570887,18601.62908567585,-59082.41175157901,10850.92326256362,18978.02802390192,26187.14516769482,23636.34,10388.22824539809,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=85,181€, EVA_post=29,542€; DSCR=2.34, PTI=NA. PD=41.0%, LGD=40.0%, DPD=147.",,True,True,SIM_FLAG;PX_BOOK;PNL_BOOK_RATIO,"Micro=REESTRUCTURAR. Evidence: loan_id=L000150, EAD=150,072€, RW=1.5, RORWA_pre=-0.9%, ΔEVA=85,181€, CapRel=10,388€, Price/EAD=0.124, P&L=-59,082€, DSCR=2.335027600570887, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=85,181€, EVA_post=29,542€; DSCR=2.34, PTI=NA. PD=41.0%, LGD=40.0%, DPD=147. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=85,181€, EVA_post=29,542€; DSCR=2.34, PTI=NA. PD=41.0%, LGD=40.0%, DPD=147. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-24461.736,29542.04134978389,85181.24072539038,-0.00866666666666667,0.2170700549325384,225108.0,126172.4929009706,10388.22824539809,240.0,0.19,0.0,BB,0.41,0.4,0.075,147,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.24 < thr_book=0.85 (or flag),0,0.1439954688107329,-1000000000000,balanceado,Banco balanceado,0.1239513639164924,77684.04083725486,provided,0.2394523879704656,0.85,-59082.411751579006,85181.24072539038,0.2406534002059327,1.0,OK (mejora significativa),1.0,-0.7605476120295344
L000151,Project Finance,10686673,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.14281759778273492,0.1,,,1.229350996845937,1.118226754230337,1526244.966149613,-4587683.623730187,890307.3451946398,1557128.120634936,2148628.93491413,1683150.9975,840015.3374911511,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,554,533€, EVA_post=368,602€; DSCR=1.12, PTI=NA. PD=39.0%, LGD=40.0%, DPD=173.",,True,True,SIM_FLAG;PX_BOOK;PNL_BOOK_RATIO;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000151, EAD=10,686,673€, RW=1.5, RORWA_pre=-1.7%, ΔEVA=4,554,533€, CapRel=840,015€, Price/EAD=0.143, P&L=-4,587,684€, DSCR=1.118226754230337, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,554,533€, EVA_post=368,602€; DSCR=1.12, PTI=NA. PD=39.0%, LGD=40.0%, DPD=173. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,554,533€, EVA_post=368,602€; DSCR=1.12, PTI=NA. PD=39.0%, LGD=40.0%, DPD=173. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1880854.448,368602.055218615,4554532.984533118,-0.01733333333333333,0.1229519504592822,16030009.5,8029863.428655705,840015.3374911511,240.0,0.11,0.1,BBB,0.39,0.4,0.058,173,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.25 < thr_book=0.85 (or flag),0,0.1037993289657691,-1000000000000,balanceado,Banco balanceado,0.1428175977827349,6113928.589879801,provided,0.2496340844863579,0.85,-4587683.623730187,4554532.984533118,0.1535174042512623,1.0,OK (mejora significativa),1.0,-0.7503659155136421
L000152,Large Corporate,10657077,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.12898488079922515,0.1,,,0.9772084449308156,1.13655423121426,1374601.806513164,-3935164.807163722,801849.0558196042,1402416.50263855,1935147.555579158,1678489.6275,878818.6361599233,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=6,062,461€, EVA_post=1,791,637€; DSCR=1.14, PTI=NA. PD=41.0%, LGD=40.0%, DPD=175.",,True,True,SIM_FLAG;PX_BOOK;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000152, EAD=10,657,077€, RW=1.5, RORWA_pre=-1.9%, ΔEVA=6,062,461€, CapRel=878,819€, Price/EAD=0.129, P&L=-3,935,165€, DSCR=1.13655423121426, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=6,062,461€, EVA_post=1,791,637€; DSCR=1.14, PTI=NA. PD=41.0%, LGD=40.0%, DPD=175. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=6,062,461€, EVA_post=1,791,637€; DSCR=1.14, PTI=NA. PD=41.0%, LGD=40.0%, DPD=175. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1896959.706,1791637.024490276,6062461.013978723,-0.01866666666666666,0.2176245541033238,15985615.5,7615914.203238827,878818.6361599233,240.0,0.19,0.15,BB,0.41,0.4,0.06,175,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.26 < thr_book=0.85 (or flag),0,0.1462836570101772,-1000000000000,balanceado,Banco balanceado,0.1289848807992252,5309766.613676886,provided,0.2588817751372476,0.85,-3935164.807163722,6062461.013978723,0.2512078993767182,1.0,OK (mejora significativa),1.0,-0.7411182248627524
L000153,MidCap,869797,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.13154336145078796,0.1,,,0.8845371008995332,2.54376179309489,114416.021159811,-216081.7077539745,66742.5127065346,116731.198431772,161073.4705988334,136993.0275,60208.76488060748,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=496,978€, EVA_post=172,421€; DSCR=2.54, PTI=NA. PD=51.0%, LGD=40.0%, DPD=555.",,True,True,SIM_FLAG;PX_BOOK;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000153, EAD=869,797€, RW=1.5, RORWA_pre=0.1%, ΔEVA=496,978€, CapRel=60,209€, Price/EAD=0.132, P&L=-216,082€, DSCR=2.54376179309489, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=496,978€, EVA_post=172,421€; DSCR=2.54, PTI=NA. PD=51.0%, LGD=40.0%, DPD=555. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=496,978€, EVA_post=172,421€; DSCR=2.54, PTI=NA. PD=51.0%, LGD=40.0%, DPD=555. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-128729.956,172420.6393592274,496977.6414244757,0.001333333333333336,0.2178898286909283,1304695.5,731278.6916132622,60208.76488060748,240.0,0.19,0.0,BB,0.51,0.4,0.11,555,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.35 < thr_book=0.85 (or flag),0,0.1394590019096888,-1000000000000,balanceado,Banco balanceado,0.1315433614507879,330497.7289137855,provided,0.3461930632196805,0.85,-216081.70775397448,496977.6414244757,0.2422701925632834,1.0,OK (mejora significativa),1.0,-0.6538069367803194
L000154,Large Corporate,20691942,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.13464645954692686,0.1,,,1.116432065938191,1.11600877313817,2786096.731450357,-6909960.732772233,1625219.043762517,2842472.645983594,3922232.790563124,3258980.865,1432329.923880131,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,399,776€, EVA_post=4,107,480€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=92.",,True,True,SIM_FLAG;PX_BOOK;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000154, EAD=20,691,942€, RW=1.5, RORWA_pre=-1.9%, ΔEVA=12,399,776€, CapRel=1,432,330€, Price/EAD=0.135, P&L=-6,909,961€, DSCR=1.11600877313817, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,399,776€, EVA_post=4,107,480€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=92. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,399,776€, EVA_post=4,107,480€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=92. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-3683165.676,4107479.567616411,12399776.06530556,-0.01866666666666666,0.2180535768742204,31037913.0,17396675.62971304,1432329.923880131,240.0,0.19,0.0,BB,0.41,0.4,0.06,92,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.29 < thr_book=0.85 (or flag),0,0.1494416043265046,-1000000000000,balanceado,Banco balanceado,0.1346464595469268,9696057.46422259,provided,0.2873432569609611,0.85,-6909960.732772233,12399776.06530556,0.2516369221476147,1.0,OK (mejora significativa),1.0,-0.7126567430390389
L000155,MidCap,1547848,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.1506704210283451,0.1,,,1.179654403052,3.390919575352002,233214.9098478819,-637694.7976900848,136041.6917674023,237933.9505319492,328317.0883221303,243786.06,107144.5593660572,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=896,369€, EVA_post=307,026€; DSCR=3.39, PTI=NA. PD=41.0%, LGD=40.0%, DPD=115.",,True,True,SIM_FLAG;PX_BOOK;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000155, EAD=1,547,848€, RW=1.5, RORWA_pre=-1.2%, ΔEVA=896,369€, CapRel=107,145€, Price/EAD=0.151, P&L=-637,695€, DSCR=3.390919575352002, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=896,369€, EVA_post=307,026€; DSCR=3.39, PTI=NA. PD=41.0%, LGD=40.0%, DPD=115. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=896,369€, EVA_post=307,026€; DSCR=3.39, PTI=NA. PD=41.0%, LGD=40.0%, DPD=115. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-260038.464,307026.1848924536,896369.3663366521,-0.01199999999999999,0.2179647078820924,2321772.0,1301347.62508517,107144.5593660572,240.0,0.19,0.0,BB,0.41,0.4,0.07,115,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.27 < thr_book=0.85 (or flag),0,0.146096774555681,-1000000000000,balanceado,Banco balanceado,0.1506704210283451,870909.7075379667,provided,0.2677831098095953,0.85,-637694.7976900848,896369.3663366521,0.2448813864888201,1.0,OK (mejora significativa),1.0,-0.7322168901904047
L000156,Corporate,1280814,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.1080328133715908,0.1,,,1.157508282760873,2.201070636325218,138369.9398257207,-476333.6444062344,80715.59711136397,141169.8181693285,194795.5033600593,201728.205,88660.03099779645,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=786,112€, EVA_post=254,015€; DSCR=2.20, PTI=NA. PD=43.0%, LGD=49.2%, DPD=114.",,True,True,SIM_FLAG;PX_BOOK;PNL_BOOK_RATIO;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000156, EAD=1,280,814€, RW=1.5, RORWA_pre=-1.8%, ΔEVA=786,112€, CapRel=88,660€, Price/EAD=0.108, P&L=-476,334€, DSCR=2.201070636325218, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=786,112€, EVA_post=254,015€; DSCR=2.20, PTI=NA. PD=43.0%, LGD=49.2%, DPD=114. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=786,112€, EVA_post=254,015€; DSCR=2.20, PTI=NA. PD=43.0%, LGD=49.2%, DPD=114. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-226465.7850346482,254015.0437720473,786112.0712653935,-0.01787596795717317,0.2179446817437114,1921221.0,1076839.752401939,88660.03099779645,240.0,0.19,0.0,B,0.43,0.4921579159802779,0.085,114,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.23 < thr_book=0.85 (or flag),0,0.1489952765522992,-1000000000000,balanceado,Banco balanceado,0.1080328133715908,614703.5842319551,provided,0.2251002651930326,0.85,-476333.6444062344,786112.0712653935,0.2564235520801658,1.0,OK (mejora significativa),1.0,-0.7748997348069674
L000157,MidCap,1103464,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.10948586113415028,0.1,,,0.9232782931469361,1.904484007197249,120813.706270534,-371359.9386214014,70474.48638877296,123258.3389720001,170080.0531922212,173795.58,76383.57516778584,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=644,439€, EVA_post=218,808€; DSCR=1.90, PTI=NA. PD=43.0%, LGD=45.7%, DPD=119.",,True,True,SIM_FLAG;PX_BOOK;PNL_BOOK_RATIO;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000157, EAD=1,103,464€, RW=1.5, RORWA_pre=-0.9%, ΔEVA=644,439€, CapRel=76,384€, Price/EAD=0.109, P&L=-371,360€, DSCR=1.904484007197249, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=644,439€, EVA_post=218,808€; DSCR=1.90, PTI=NA. PD=43.0%, LGD=45.7%, DPD=119. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=644,439€, EVA_post=218,808€; DSCR=1.90, PTI=NA. PD=43.0%, LGD=45.7%, DPD=119. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-181172.5281823238,218807.8196850418,644439.394710682,-0.009456842683479055,0.2179260251675449,1655196.0,927733.3793544207,76383.57516778584,240.0,0.19,0.0,B,0.43,0.4566756466289236,0.09,119,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.25 < thr_book=0.85 (or flag),0,0.1448183982723342,-1000000000000,balanceado,Banco balanceado,0.1094858611341503,492173.6448919354,provided,0.2454696782820636,0.85,-371359.9386214014,644439.394710682,0.246500397938395,1.0,OK (mejora significativa),1.0,-0.7545303217179363
L000158,SME,433301,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.12346536715134464,0.1,,,1.130383742563756,4.885689653329208,53497.66705204478,-144678.5988975137,31206.89468832213,54580.17788930623,75313.35921022644,68244.9075,29993.80088863504,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=246,415€, EVA_post=85,768€; DSCR=4.89, PTI=NA. PD=41.0%, LGD=40.0%, DPD=156.",,True,True,SIM_FLAG;PX_BOOK;PNL_ABS,"Micro=REESTRUCTURAR. Evidence: loan_id=L000158, EAD=433,301€, RW=1.5, RORWA_pre=-0.9%, ΔEVA=246,415€, CapRel=29,994€, Price/EAD=0.123, P&L=-144,679€, DSCR=4.885689653329208, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=246,415€, EVA_post=85,768€; DSCR=4.89, PTI=NA. PD=41.0%, LGD=40.0%, DPD=156. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=246,415€, EVA_post=85,768€; DSCR=4.89, PTI=NA. PD=41.0%, LGD=40.0%, DPD=156. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-70628.06300000001,85768.18666308644,246414.5479340075,-0.008666666666666673,0.217717634827176,649951.5,364296.2534415711,29993.80088863504,240.0,0.19,0.0,BB,0.41,0.4,0.075,156,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.27 < thr_book=0.85 (or flag),0,0.1443221390876358,-1000000000000,balanceado,Banco balanceado,0.1234653671513446,198176.2659495585,provided,0.2699499195613135,0.85,-144678.5988975137,246414.5479340075,0.2413009801005703,1.0,OK (mejora significativa),1.0,-0.7300500804386865
L000159,SME,211326,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.14156722427851473,0.1,,,1.092267825456374,1.786115099936822,29916.8352378814,-74149.4631771196,17451.44373806418,30522.19431512988,42116.55354076984,33283.845,14628.32988290285,0.0,False,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=118,907€, EVA_post=41,702€; DSCR=1.79, PTI=NA. PD=46.0%, LGD=40.0%, DPD=228.",,True,True,SIM_FLAG;PX_BOOK,"Micro=REESTRUCTURAR. Evidence: loan_id=L000159, EAD=211,326€, RW=1.5, RORWA_pre=-0.2%, ΔEVA=118,907€, CapRel=14,628€, Price/EAD=0.142, P&L=-74,149€, DSCR=1.786115099936822, PTI=nan, FireSale=True, RestructFeasible=True.","Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=118,907€, EVA_post=41,702€; DSCR=1.79, PTI=NA. PD=46.0%, LGD=40.0%, DPD=228. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=118,907€, EVA_post=41,702€; DSCR=1.79, PTI=NA. PD=46.0%, LGD=40.0%, DPD=228. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-32332.878,41702.08253561244,118907.3562905852,-0.001999999999999992,0.2173572168539682,316989.0,177671.5725437824,14628.32988290285,240.0,0.19,0.0,BB,0.46,0.4,0.095,228,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,True,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.29 < thr_book=0.85 (or flag),0,0.1408403270207642,-1000000000000,balanceado,Banco balanceado,0.1415672242785147,104066.298415001,provided,0.2874786140521448,0.85,-74149.4631771196,118907.3562905852,0.2391363223670504,1.0,OK (mejora significativa),1.0,-0.7125213859478552
