loan_id,segment,EAD,RW,Accion_micro,Accion_macro,Accion_final,Macro_Selected,Convergencia_Caso,Reason_Code,Decision_Governance,Fire_Sale,Price_to_EAD,fire_sale_threshold,PTI_pre,PTI_post,DSCR_pre,DSCR_post,precio_optimo,pnl,p5,p50,p95,capital_release_cf,capital_release_realized,pnl_realized,Missing_Viability_Inputs,Rationale_CIB,Macro_Evidence,FireSale_Enabled,FireSale_Triggered,FireSale_Triggers,Explanation_micro,Explanation_macro,Explanation_final,Accion,Explanation,EVA_pre,EVA_post,ΔEVA,RORWA_pre,RORWA_post,RWA_pre,RWA_post,capital_liberado,plazo_optimo,tasa_nueva,quita,rating,PD,LGD,rate,DPD,secured,decision_financial,decision_override,decision_ppo,decision_final,final_rationale,base_state,restruct_viable,risk_extremo,fire_sale,fire_sale_source,Sell_Blocked,Sell_Blocked_Reason,Score_keep,Score_restruct,Score_sell,bank_profile,bank_strategy,price_ratio_ead,book_value,book_value_source,price_ratio_book,fire_sale_threshold_book,pnl_book,EVA_gain,RORWA_gain,ok,msg,cured,pnl_ratio_book
L000051,Large Corporate,17775786,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.1271446668147435,0.07,,,0.978613631696077,0.978613631696077,2260096.388340182,-6384935.716975986,1318386.274821556,2305828.82806047,3181735.962041237,2799686.295,2799686.295,-6384935.716975986,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-3,016,551€, RORWA_pre=-1.3% vs hurdle=10.0%. CapRel=2,799,686€, Price=2,260,096€, P&L=-6,384,936€. PD=48.0%, LGD=47.4%, DPD=191.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000051, EAD=17,775,786€, RW=1.5, RORWA_pre=-1.3%, ΔEVA=3,016,551€, CapRel=2,799,686€, Price/EAD=0.127, P&L=-6,384,936€, DSCR=0.978613631696077, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-3,016,551€, RORWA_pre=-1.3% vs hurdle=10.0%. CapRel=2,799,686€, Price=2,260,096€, P&L=-6,384,936€. PD=48.0%, LGD=47.4%, DPD=191. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-3,016,551€, RORWA_pre=-1.3% vs hurdle=10.0%. CapRel=2,799,686€, Price=2,260,096€, P&L=-6,384,936€. PD=48.0%, LGD=47.4%, DPD=191. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-3016550.725850946,0.0,3016550.725850946,-0.01313332739457843,,26663679.0,,2799686.295,,,,B,0.48,0.4737499628827819,0.1,191,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1335840389573746,-55.73126252576691,desinversion,Plan de desinversión NPL,0.1271446668147435,8645032.105316168,provided,0.2614329664490616,0.85,-6384935.716975985,,,,,,-0.7385670335509383
L000052,SME,784636,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.15159674558652816,0.07,,,1.014079398142443,1.014079398142443,118948.2640700311,-318048.6543130329,69386.31448322776,121355.1500526288,167453.906553047,123580.17,123580.17,-318048.6543130329,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-127,896€, RORWA_pre=-0.9% vs hurdle=10.0%. CapRel=123,580€, Price=118,948€, P&L=-318,049€. PD=41.0%, LGD=40.0%, DPD=105.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000052, EAD=784,636€, RW=1.5, RORWA_pre=-0.9%, ΔEVA=127,896€, CapRel=123,580€, Price/EAD=0.152, P&L=-318,049€, DSCR=1.014079398142443, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-127,896€, RORWA_pre=-0.9% vs hurdle=10.0%. CapRel=123,580€, Price=118,948€, P&L=-318,049€. PD=41.0%, LGD=40.0%, DPD=105. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-127,896€, RORWA_pre=-0.9% vs hurdle=10.0%. CapRel=123,580€, Price=118,948€, P&L=-318,049€. PD=41.0%, LGD=40.0%, DPD=105. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-127895.668,0.0,127895.668,-0.00866666666666667,,1176954.0,,123580.17,,,,BB,0.41,0.4,0.075,105,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1318329024339193,-2.647675725239037,desinversion,Plan de desinversión NPL,0.1515967455865282,436996.918383064,provided,0.2721947434095248,0.85,-318048.65431303286,,,,,,-0.7278052565904752
L000053,MidCap,444377,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.11150223698005458,0.07,,,0.7222684344479633,0.7222684344479633,49549.02956248572,-100077.4022304842,28903.52855874582,50551.64078710227,69754.5158058436,69989.3775,69989.3775,-100077.4022304842,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-69,323€, RORWA_pre=-0.4% vs hurdle=10.0%. CapRel=69,989€, Price=49,549€, P&L=-100,077€. PD=49.0%, LGD=40.0%, DPD=703.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000053, EAD=444,377€, RW=1.5, RORWA_pre=-0.4%, ΔEVA=69,323€, CapRel=69,989€, Price/EAD=0.112, P&L=-100,077€, DSCR=0.7222684344479633, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-69,323€, RORWA_pre=-0.4% vs hurdle=10.0%. CapRel=69,989€, Price=49,549€, P&L=-100,077€. PD=49.0%, LGD=40.0%, DPD=703. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-69,323€, RORWA_pre=-0.4% vs hurdle=10.0%. CapRel=69,989€, Price=49,549€, P&L=-100,077€. PD=49.0%, LGD=40.0%, DPD=703. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-69322.812,0.0,69322.812,-0.004,,666565.5,,69989.3775,,,,BBB,0.49,0.4,0.098,703,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.130372527280278,-0.7421772695167363,desinversion,Plan de desinversión NPL,0.1115022369800546,149626.4317929699,provided,0.3311515817676122,0.85,-100077.40223048418,,,,,,-0.6688484182323878
L000054,SME,913469,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.15258711016834176,0.07,,,1.213223457217925,1.213223457217925,139383.594938365,-332312.1521054622,81306.89445372832,142203.9843192786,196222.5145891581,143871.3675,143871.3675,-332312.1521054622,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-156,203€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=143,871€, Price=139,384€, P&L=-332,312€. PD=39.0%, LGD=40.0%, DPD=144.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000054, EAD=913,469€, RW=1.5, RORWA_pre=-1.4%, ΔEVA=156,203€, CapRel=143,871€, Price/EAD=0.153, P&L=-332,312€, DSCR=1.213223457217925, PTI=nan, FireSale=False, RestructFeasible=True.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-156,203€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=143,871€, Price=139,384€, P&L=-332,312€. PD=39.0%, LGD=40.0%, DPD=144. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-156,203€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=143,871€, Price=139,384€, P&L=-332,312€. PD=39.0%, LGD=40.0%, DPD=144. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-156203.199,0.0,156203.199,-0.014,,1370203.5,,143871.3675,,,,BBB,0.39,0.4,0.063,144,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1338441367100302,-2.770481330922794,desinversion,Plan de desinversión NPL,0.1525871101683417,471695.7470438271,provided,0.2954947035496894,0.85,-332312.1521054621,,,,,,-0.7045052964503106
L000055,SME,1016806,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.1155625377600328,0.07,,,0.9770707346447691,0.9770707346447691,117504.6817696279,-409257.6868559498,68544.22690623523,119882.3572544455,165421.6491046235,160146.945,160146.945,-409257.6868559498,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-175,622€, RORWA_pre=-1.5% vs hurdle=10.0%. CapRel=160,147€, Price=117,505€, P&L=-409,258€. PD=43.0%, LGD=52.0%, DPD=122.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000055, EAD=1,016,806€, RW=1.5, RORWA_pre=-1.5%, ΔEVA=175,622€, CapRel=160,147€, Price/EAD=0.116, P&L=-409,258€, DSCR=0.9770707346447691, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-175,622€, RORWA_pre=-1.5% vs hurdle=10.0%. CapRel=160,147€, Price=117,505€, P&L=-409,258€. PD=43.0%, LGD=52.0%, DPD=122. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-175,622€, RORWA_pre=-1.5% vs hurdle=10.0%. CapRel=160,147€, Price=117,505€, P&L=-409,258€. PD=43.0%, LGD=52.0%, DPD=122. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-175622.4521398228,0.0,175622.4521398228,-0.01514648296713618,,1525209.0,,160146.945,,,,B,0.43,0.5196266253521129,0.095,122,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1342810213298995,-3.443324828876885,desinversion,Plan de desinversión NPL,0.1155625377600328,526762.3686255777,provided,0.2230696207024426,0.85,-409257.68685594975,,,,,,-0.7769303792975573
L000056,Corporate,41113892,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.09547127896885885,0.07,,,0.7448752353253624,0.7448752353253624,3925195.852627534,-6782954.080786165,2289691.8754386,4004621.130083266,5525842.55556111,6475437.99,6475437.99,-6782954.080786165,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-6,626,519€, RORWA_pre=-0.7% vs hurdle=10.0%. CapRel=6,475,438€, Price=3,925,196€, P&L=-6,782,954€. PD=53.0%, LGD=49.1%, DPD=463.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000056, EAD=41,113,892€, RW=1.5, RORWA_pre=-0.7%, ΔEVA=6,626,519€, CapRel=6,475,438€, Price/EAD=0.095, P&L=-6,782,954€, DSCR=0.7448752353253624, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-6,626,519€, RORWA_pre=-0.7% vs hurdle=10.0%. CapRel=6,475,438€, Price=3,925,196€, P&L=-6,782,954€. PD=53.0%, LGD=49.1%, DPD=463. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-6,626,519€, RORWA_pre=-0.7% vs hurdle=10.0%. CapRel=6,475,438€, Price=3,925,196€, P&L=-6,782,954€. PD=53.0%, LGD=49.1%, DPD=463. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-6626518.88050884,0.0,6626518.88050884,-0.007449794674572775,,61670838.0,,6475437.99,,,,B,0.53,0.4912252528749402,0.125,463,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1314547100387528,-59.21605453387597,desinversion,Plan de desinversión NPL,0.09547127896885886,10708149.9334137,provided,0.3665615327610755,0.85,-6782954.080786165,,,,,,-0.6334384672389245
L000057,MidCap,441144,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.12396572597909794,0.07,,,1.020391110034383,1.020391110034383,54686.73622132318,-113125.6119549703,31900.51664209259,55793.3075519281,76987.31619576282,69480.18000000001,69480.18000000001,-113125.6119549703,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-74,112€, RORWA_pre=-1.2% vs hurdle=10.0%. CapRel=69,480€, Price=54,687€, P&L=-113,126€. PD=42.0%, LGD=40.0%, DPD=224.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000057, EAD=441,144€, RW=1.5, RORWA_pre=-1.2%, ΔEVA=74,112€, CapRel=69,480€, Price/EAD=0.124, P&L=-113,126€, DSCR=1.020391110034383, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-74,112€, RORWA_pre=-1.2% vs hurdle=10.0%. CapRel=69,480€, Price=54,687€, P&L=-113,126€. PD=42.0%, LGD=40.0%, DPD=224. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-74,112€, RORWA_pre=-1.2% vs hurdle=10.0%. CapRel=69,480€, Price=54,687€, P&L=-113,126€. PD=42.0%, LGD=40.0%, DPD=224. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-74112.192,0.0,74112.192,-0.01199999999999999,,661716.0,,69480.18000000001,,,,A,0.42,0.4,0.07200000000000001,224,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1330208801096736,-0.8533491046059904,desinversion,Plan de desinversión NPL,0.1239657259790979,167812.3481762935,provided,0.3258802872114786,0.85,-113125.61195497033,,,,,,-0.6741197127885213
L000058,Large Corporate,41742010,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.16800749044401048,0.07,,,1.324195999681381,1.324195999681381,7012970.346188789,-15743241.58824962,4090889.175278055,7154875.906178107,9872773.597759994,6574366.575,6574366.575,-15743241.58824962,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-7,889,240€, RORWA_pre=-2.6% vs hurdle=10.0%. CapRel=6,574,367€, Price=7,012,970€, P&L=-15,743,242€. PD=36.0%, LGD=40.0%, DPD=116.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000058, EAD=41,742,010€, RW=1.5, RORWA_pre=-2.6%, ΔEVA=7,889,240€, CapRel=6,574,367€, Price/EAD=0.168, P&L=-15,743,242€, DSCR=1.324195999681381, PTI=nan, FireSale=False, RestructFeasible=True.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-7,889,240€, RORWA_pre=-2.6% vs hurdle=10.0%. CapRel=6,574,367€, Price=7,012,970€, P&L=-15,743,242€. PD=36.0%, LGD=40.0%, DPD=116. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-7,889,240€, RORWA_pre=-2.6% vs hurdle=10.0%. CapRel=6,574,367€, Price=7,012,970€, P&L=-15,743,242€. PD=36.0%, LGD=40.0%, DPD=116. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-7889239.89,0.0,7889239.89,-0.02600000000000001,,62613015.0,,6574366.575,,,,AA,0.36,0.4,0.039,116,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1384110599112386,-137.6116138971842,desinversion,Plan de desinversión NPL,0.1680074904440105,22756211.93443841,provided,0.3081782840831966,0.85,-15743241.588249622,,,,,,-0.6918217159168034
L000059,Large Corporate,9318197,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.13335963309070456,0.07,,,1.230356506780809,1.230356506780809,1242671.332986904,-3422711.537362383,724889.8046898464,1267816.451629251,1749417.453857297,1467616.0275,1467616.0275,-3422711.537362383,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,658,639€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=1,467,616€, Price=1,242,671€, P&L=-3,422,712€. PD=41.0%, LGD=40.0%, DPD=106.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000059, EAD=9,318,197€, RW=1.5, RORWA_pre=-1.9%, ΔEVA=1,658,639€, CapRel=1,467,616€, Price/EAD=0.133, P&L=-3,422,712€, DSCR=1.230356506780809, PTI=nan, FireSale=False, RestructFeasible=True.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,658,639€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=1,467,616€, Price=1,242,671€, P&L=-3,422,712€. PD=41.0%, LGD=40.0%, DPD=106. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,658,639€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=1,467,616€, Price=1,242,671€, P&L=-3,422,712€. PD=41.0%, LGD=40.0%, DPD=106. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1658639.066,0.0,1658639.066,-0.01866666666666667,,13977295.5,,1467616.0275,,,,BB,0.41,0.4,0.06,106,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1356558498976292,-29.80972595192085,desinversion,Plan de desinversión NPL,0.1333596330907045,4665382.870349286,provided,0.2663599896344344,0.85,-3422711.537362382,,,,,,-0.7336400103655655
L000060,MidCap,1608786,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.1579308005839326,0.07,,,1.163872957499655,1.163872957499655,254076.8609482226,-643031.020821604,148211.1329198156,259218.037575724,357686.2870858376,253383.795,253383.795,-643031.020821604,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-286,364€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=253,384€, Price=254,077€, P&L=-643,031€. PD=37.0%, LGD=40.0%, DPD=111.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000060, EAD=1,608,786€, RW=1.5, RORWA_pre=-1.9%, ΔEVA=286,364€, CapRel=253,384€, Price/EAD=0.158, P&L=-643,031€, DSCR=1.163872957499655, PTI=nan, FireSale=False, RestructFeasible=True.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-286,364€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=253,384€, Price=254,077€, P&L=-643,031€. PD=37.0%, LGD=40.0%, DPD=111. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-286,364€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=253,384€, Price=254,077€, P&L=-643,031€. PD=37.0%, LGD=40.0%, DPD=111. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-286363.908,0.0,286363.908,-0.01866666666666666,,2413179.0,,253383.795,,,,A,0.37,0.4,0.052,111,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1356237080342764,-5.487521432189034,desinversion,Plan de desinversión NPL,0.1579308005839326,897107.8817698266,provided,0.2832177334647605,0.85,-643031.0208216041,,,,,,-0.7167822665352396
L000061,Corporate,2279450,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.1275460417921727,0.07,,,1.177134124226768,1.177134124226768,290734.824963168,-770335.810115345,169594.8919796226,296617.7655872098,409292.9189990999,359013.3750000001,359013.3750000001,-770335.810115345,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-357,912€, RORWA_pre=-0.5% vs hurdle=10.0%. CapRel=359,013€, Price=290,735€, P&L=-770,336€. PD=43.0%, LGD=40.0%, DPD=115.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000061, EAD=2,279,450€, RW=1.5, RORWA_pre=-0.5%, ΔEVA=357,912€, CapRel=359,013€, Price/EAD=0.128, P&L=-770,336€, DSCR=1.177134124226768, PTI=nan, FireSale=False, RestructFeasible=True.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-357,912€, RORWA_pre=-0.5% vs hurdle=10.0%. CapRel=359,013€, Price=290,735€, P&L=-770,336€. PD=43.0%, LGD=40.0%, DPD=115. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-357,912€, RORWA_pre=-0.5% vs hurdle=10.0%. CapRel=359,013€, Price=290,735€, P&L=-770,336€. PD=43.0%, LGD=40.0%, DPD=115. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-357911.7840572797,0.0,357911.7840572797,-0.004677819666229335,,3419175.0,,359013.3750000001,,,,B,0.43,0.4000778116248558,0.085,115,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.130389320683701,-6.606684156134433,desinversion,Plan de desinversión NPL,0.1275460417921727,1061070.635078513,provided,0.2740013862900421,0.85,-770335.810115345,,,,,,-0.7259986137099579
L000062,MidCap,1458382,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.13150061467108132,0.07,,,1.228844424931825,1.228844424931825,191778.1294252409,-418625.8660713941,111870.2967491019,195658.7080540358,269982.8973105924,229695.165,229695.165,-418625.8660713941,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-256,675€, RORWA_pre=-1.7% vs hurdle=10.0%. CapRel=229,695€, Price=191,778€, P&L=-418,626€. PD=39.0%, LGD=40.0%, DPD=92.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000062, EAD=1,458,382€, RW=1.5, RORWA_pre=-1.7%, ΔEVA=256,675€, CapRel=229,695€, Price/EAD=0.132, P&L=-418,626€, DSCR=1.228844424931825, PTI=nan, FireSale=False, RestructFeasible=True.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-256,675€, RORWA_pre=-1.7% vs hurdle=10.0%. CapRel=229,695€, Price=191,778€, P&L=-418,626€. PD=39.0%, LGD=40.0%, DPD=92. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-256,675€, RORWA_pre=-1.7% vs hurdle=10.0%. CapRel=229,695€, Price=191,778€, P&L=-418,626€. PD=39.0%, LGD=40.0%, DPD=92. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-256675.232,0.0,256675.232,-0.01733333333333334,,2187573.0,,229695.165,,,,BBB,0.39,0.4,0.058,92,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1351197014910736,-3.524476328124698,desinversion,Plan de desinversión NPL,0.1315006146710813,610403.995496635,provided,0.3141822970362554,0.85,-418625.86607139406,,,,,,-0.6858177029637446
